,path_length,step_in_path,avg_out_degree,std_out_degree,avg_closeness_centr,std_closeness_centr
0,3,0,40.88223261250731,36.54874870343527,0.34481114743298197,0.06698675535841515
1,3,1,114.11513734658095,83.56706726535037,0.46241197148356017,0.07782248558346976
2,3,2,52.24400935125657,38.27063755641498,0.39836992726430953,0.05437246940593749
3,4,0,34.14936886395512,30.822106245080615,0.3376159109646757,0.0662074980816372
4,4,1,102.5377512856475,77.99933372487003,0.45584423229879495,0.07767217706022903
5,4,2,91.07772323515661,68.76547979517761,0.4434923661854289,0.06836136215309886
6,4,3,43.398200093501636,31.973060570640165,0.3758788854393663,0.05060206093631994
7,5,0,31.242479656212854,27.95981372629907,0.33158487478909365,0.06686287824326745
8,5,1,87.78906464295511,73.02249253405553,0.4392267353045659,0.076497541070454
9,5,2,90.70165493279693,73.14596787963653,0.4427616731364309,0.07272921159465921
10,5,3,71.14638383468959,58.16882625737143,0.41630163195458264,0.06556501827757967
11,5,4,37.431562585718204,29.101079149446498,0.3589189219444634,0.050663489954196866
12,6,0,29.08657156910969,25.00216951259245,0.32901318754621184,0.06372052957822984
13,6,1,84.55927201180522,72.5448867877801,0.43335021607477575,0.07840093158662363
14,6,2,80.2314313821938,68.06679607450913,0.43332704818588286,0.07136426451198032
15,6,3,79.85858337432366,68.90445953960274,0.42798942561779363,0.07023209429990442
16,6,4,63.353418593212005,50.96836741847365,0.4018241800325349,0.062253694385048096
17,6,5,33.56492867683227,27.164255556445497,0.3485718781828657,0.050711363086703244
18,7,0,27.380521917107284,23.703970301457105,0.32876863504648013,0.062021569028945164
19,7,1,79.25840013644891,70.02048187435085,0.4277488917474197,0.0785362168098531
20,7,2,74.5573938256865,66.44418065655859,0.42422007367212233,0.07232806658464729
21,7,3,72.5157769060208,63.68455061853581,0.4220993531439443,0.06824048961517068
22,7,4,70.96111205867304,62.8717007589286,0.4155464036593412,0.06949688979829692
23,7,5,59.48285860480983,48.78448141888721,0.39278557708694073,0.0619288565839153
24,7,6,32.17414293024049,25.491374368403093,0.3440753318833545,0.05103369036720468
25,8,0,27.668101265822784,23.06823134159947,0.3287452788103315,0.0642803139870869
26,8,1,76.8673417721519,68.08320637200691,0.4260644834719004,0.07722762691304061
27,8,2,72.53772151898734,65.39698565659405,0.42072733775838533,0.07284053410481703
28,8,3,73.37392405063291,66.9432143792406,0.42241760158761893,0.06979820338361027
29,8,4,64.78556962025317,59.84958223464275,0.4111857802509323,0.06634370395529109
30,8,5,66.02708860759493,60.540647024474836,0.406807916304248,0.0681492659888463
31,8,6,54.86329113924051,44.55198373588464,0.38697873598841964,0.060148599354728154
32,8,7,30.075443037974683,24.13149550281758,0.33853066732852455,0.05065534992957568
33,9,0,26.89920724801812,23.27849331210853,0.32605198260368473,0.06372113265521796
34,9,1,74.33899584748961,65.6372192816971,0.42206035383551915,0.07782834554335659
35,9,2,69.4556436391091,63.01267986735931,0.41649989029962264,0.07310911631133148
36,9,3,71.27519818799547,64.78558168182424,0.41888578820124667,0.07009444649653525
37,9,4,64.02831257078142,61.10586770667975,0.4092125590451547,0.06837311756458533
38,9,5,64.86749716874291,61.8947140205091,0.40723642976406776,0.06678930431235315
39,9,6,60.198187995469986,54.37186269486044,0.399837874186936,0.06574285544099642
40,9,7,54.07965269913175,46.400684120909254,0.3803420625264622,0.060242508568366424
41,9,8,29.107587768969424,23.159602693823185,0.33482464349321933,0.05127972564330499
